year,population,country,species,flag
2005,988847092,Iran (Islamic Republic of),Birds,woah001
2005,523500,Iran (Islamic Republic of),Buffaloes,woah001
2005,202109,Iran (Islamic Republic of),Camelidae,woah001
2005,6806180,Iran (Islamic Republic of),Cattle,woah001
2005,0,Iran (Islamic Republic of),Hares / rabbits,woah001
2005,73938828,Iran (Islamic Republic of),Sheep / goats,woah001
2005,0,Iran (Islamic Republic of),Swine,woah001
2005,9048,Iraq,Camelidae,woah001
2005,1064404,Iraq,Cattle,woah001
2005,14432978,Iraq,Sheep / goats,woah001
2005,416000,Iceland,Birds,woah001
2005,0,Iceland,Buffaloes,woah001
2005,0,Iceland,Camelidae,woah001
2005,66000,Iceland,Cattle,woah001
2005,75000,Iceland,Equidae,woah001
2005,440,Iceland,Goats,woah001
2005,240,Iceland,Hares / rabbits,woah001
2005,455000,Iceland,Sheep,woah001
2005,41000,Iceland,Swine,woah001
2005,80000,Israel,Bees,woah001
2005,45000000,Israel,Birds,woah001
2005,300,Israel,Buffaloes,woah001
2005,11000,Israel,Camelidae,woah001
2005,500000,Israel,Cats,woah001
2005,330000,Israel,Cattle,woah001
2005,0,Israel,Cervidae,woah001
2005,300000,Israel,Dogs,woah001
2005,30000,Israel,Equidae,woah001
2005,85000,Israel,Goats,woah001
2005,0,Israel,Hares / rabbits,woah001
2005,520000,Israel,Sheep / goats,woah001
2005,435000,Israel,Sheep,woah001
2005,180000,Israel,Swine,woah001
2005,0,Italy,Bees,woah001
2005,184637696,Italy,Birds,woah001
2005,205000,Italy,Buffaloes,woah001
2005,8116304,Italy,Cats,woah001
2005,6256000,Italy,Cattle,woah001
2005,5882616,Italy,Dogs,woah001
2005,945000,Italy,Goats,woah001
2005,7954000,Italy,Sheep / goats,woah001
2005,7009000,Italy,Sheep,woah001
2005,9200000,Italy,Swine,woah001
2005,35000,Jamaica,Bees,woah001
2005,60000000,Jamaica,Birds,woah001
2005,30,Jamaica,Buffaloes,woah001
2005,5,Jamaica,Camelidae,woah001
2005,100000,Jamaica,Cattle,woah001
2005,5000,Jamaica,Equidae,woah001
2005,400000,Jamaica,Goats,woah001
2005,5000,Jamaica,Sheep,woah001
2005,85000,Jamaica,Swine,woah001
2005,170000000,Jordan,Birds,woah001
2005,0,Jordan,Buffaloes,woah001
2005,16000,Jordan,Camelidae,woah001
2005,70000,Jordan,Cattle,woah001
2005,28000,Jordan,Equidae,woah001
2005,516130,Jordan,Goats,woah001
2005,2406570,Jordan,Sheep / goats,woah001
2005,1890440,Jordan,Sheep,woah001
2005,0,Jordan,Swine,woah001
2005,0,Japan,Bees,woah001
2005,0,Japan,Buffaloes,woah001
2005,4403291,Japan,Cattle,woah001
2005,2739,Japan,Cervidae,woah001
2005,17254,Japan,Equidae,woah001
2005,19824,Japan,Goats,woah001
2005,28184,Japan,Hares / rabbits,woah001
2005,8554,Japan,Sheep,woah001
2005,8087950,Japan,Swine,woah001
2005,25708400,Kenya,Birds,woah001
2005,895100,Kenya,Camelidae,woah001
2005,12539300,Kenya,Cattle,woah001
2005,0,Kenya,Cervidae,woah001
2005,0,Kenya,Equidae,woah001
2005,11945600,Kenya,Goats,woah001
2005,20102600,Kenya,Sheep / goats,woah001
2005,8157000,Kenya,Sheep,woah001
2005,368200,Kenya,Swine,woah001
2005,20,Saint Kitts and Nevis,Bees,woah001
2005,55,Saint Kitts and Nevis,Birds,woah001
2005,0,Saint Kitts and Nevis,Buffaloes,woah001
2005,0,Saint Kitts and Nevis,Camelidae,woah001
2005,1000,Saint Kitts and Nevis,Cats,woah001
2005,8300,Saint Kitts and Nevis,Cattle,woah001
2005,0,Saint Kitts and Nevis,Cervidae,woah001
2005,3000,Saint Kitts and Nevis,Dogs,woah001
2005,75,Saint Kitts and Nevis,Equidae,woah001
2005,9500,Saint Kitts and Nevis,Goats,woah001
2005,0,Saint Kitts and Nevis,Hares / rabbits,woah001
2005,200,Saint Kitts and Nevis,Rabbits,woah001
2005,0,Saint Kitts and Nevis,Sheep / goats,woah001
2005,14500,Saint Kitts and Nevis,Sheep,woah001
2005,23000,Saint Kitts and Nevis,Swine,woah001
2005,2089762,Republic of Korea,Bees,woah001
2005,128904000,Republic of Korea,Birds,woah001
2005,0,Republic of Korea,Buffaloes,woah001
2005,2297414,Republic of Korea,Cattle,woah001
2005,125653,Republic of Korea,Cervidae,woah001
2005,2603703,Republic of Korea,Dogs,woah001
2005,18539,Republic of Korea,Equidae,woah001
2005,526512,Republic of Korea,Goats,woah001
2005,331262,Republic of Korea,Hares / rabbits,woah001
2005,527569,Republic of Korea,Sheep / goats,woah001
2005,1057,Republic of Korea,Sheep,woah001
2005,8961505,Republic of Korea,Swine,woah001
2005,0,Kuwait,Bees,woah001
2005,39000000,Kuwait,Birds,woah001
2005,0,Kuwait,Buffaloes,woah001
2005,10000,Kuwait,Camelidae,woah001
2005,20000,Kuwait,Cattle,woah001
2005,0,Kuwait,Cervidae,woah001
2005,1300,Kuwait,Equidae,woah001
2005,175000,Kuwait,Goats,woah001
2005,1000,Kuwait,Hares / rabbits,woah001
2005,1000000,Kuwait,Sheep,woah001
2005,0,Kuwait,Swine,woah001
2005,65000000,Lebanon,Birds,woah001
2005,35,Lebanon,Camelidae,woah001
2005,77300,Lebanon,Cattle,woah001
2005,3200,Lebanon,Equidae,woah001
2005,832000,Lebanon,Sheep / goats,woah001
2005,20000,Lebanon,Swine,woah001
2005,55000000,Libya,Birds,woah001
2005,185000,Libya,Camelidae,woah001
2005,0,Libya,Cats,woah001
2005,215000,Libya,Cattle,woah001
2005,1004000,Libya,Goats,woah001
2005,44000,Libya,Hares / rabbits,woah001
2005,5750000,Libya,Sheep,woah001
2005,1033,Liechtenstein,Bees,woah001
2005,0,Liechtenstein,Birds,woah001
2005,0,Liechtenstein,Buffaloes,woah001
2005,0,Liechtenstein,Camelidae,woah001
2005,5564,Liechtenstein,Cattle,woah001
2005,1482,Liechtenstein,Dogs,woah001
2005,409,Liechtenstein,Equidae,woah001
2005,324,Liechtenstein,Goats,woah001
2005,3927,Liechtenstein,Sheep / goats,woah001
2005,3603,Liechtenstein,Sheep,woah001
2005,1703,Liechtenstein,Swine,woah001
2005,20462039,Sri Lanka,Birds,woah001
2005,307750,Sri Lanka,Buffaloes,woah001
2005,1185020,Sri Lanka,Cattle,woah001
2005,20000,Sri Lanka,Cervidae,woah001
2005,2000,Sri Lanka,Equidae,woah001
2005,10000,Sri Lanka,Hares / rabbits,woah001
2005,405250,Sri Lanka,Sheep / goats,woah001
2005,85020,Sri Lanka,Swine,woah001
2005,0,Lesotho,Bees,woah001
2005,8430588,Lesotho,Birds,woah001
2005,0,Lesotho,Camelidae,woah001
2005,50000,Lesotho,Cats,woah001
2005,675504,Lesotho,Cattle,woah001
2005,250000,Lesotho,Dogs,woah001
2005,208333,Lesotho,Equidae,woah001
2005,775882,Lesotho,Goats,woah001
2005,2500,Lesotho,Hares / rabbits,woah001
2005,1807408,Lesotho,Sheep / goats,woah001
2005,1031526,Lesotho,Sheep,woah001
2005,106260,Lesotho,Swine,woah001
2005,82800,Lithuania,Bees,woah001
2005,8680098,Lithuania,Birds,woah001
2005,0,Lithuania,Buffaloes,woah001
2005,0,Lithuania,Camelidae,woah001
2005,0,Lithuania,Cats,woah001
2005,902362,Lithuania,Cattle,woah001
2005,0,Lithuania,Cervidae,woah001
2005,335967,Lithuania,Dogs,woah001
2005,62600,Lithuania,Equidae,woah001
2005,6776,Lithuania,Goats,woah001
2005,96974,Lithuania,Hares / rabbits,woah001
2005,46151,Lithuania,Sheep / goats,woah001
2005,39375,Lithuania,Sheep,woah001
2005,1073300,Lithuania,Swine,woah001
2005,7511,Luxembourg,Bees,woah001
2005,0,Luxembourg,Birds,woah001
2005,0,Luxembourg,Buffaloes,woah001
2005,185235,Luxembourg,Cattle,woah001
2005,240,Luxembourg,Cervidae,woah001
2005,40000,Luxembourg,Dogs,woah001
2005,3999,Luxembourg,Equidae,woah001
2005,2133,Luxembourg,Goats,woah001
2005,6386,Luxembourg,Rabbits,woah001
2005,10376,Luxembourg,Sheep,woah001
2005,90147,Luxembourg,Swine,woah001
2005,49200,Latvia,Bees,woah001
2005,3300904,Latvia,Birds,woah001
2005,0,Latvia,Buffaloes,woah001
2005,0,Latvia,Camelidae,woah001
2005,376540,Latvia,Cattle,woah001
2005,2360,Latvia,Cervidae,woah001
2005,15250,Latvia,Equidae,woah001
2005,14100,Latvia,Goats,woah001
2005,178700,Latvia,Hares / rabbits,woah001
2005,44991,Latvia,Sheep / goats,woah001
2005,30891,Latvia,Sheep,woah001
2005,352913,Latvia,Swine,woah001
2005,480200,Morocco,Bees,woah001
2005,0,Morocco,Birds,woah001
2005,172867,Morocco,Camelidae,woah001
2005,2728800,Morocco,Cattle,woah001
2005,5358600,Morocco,Goats,woah001
2005,17026300,Morocco,Sheep,woah001
2005,92844,Republic of Moldova,Bees,woah001
2005,13053074,Republic of Moldova,Birds,woah001
2005,0,Republic of Moldova,Buffaloes,woah001
2005,0,Republic of Moldova,Camelidae,woah001
2005,50422,Republic of Moldova,Cats,woah001
2005,326590,Republic of Moldova,Cattle,woah001
2005,0,Republic of Moldova,Cervidae,woah001
2005,939859,Republic of Moldova,Dogs,woah001
2005,71070,Republic of Moldova,Equidae,woah001
2005,98358,Republic of Moldova,Goats,woah001
2005,414605,Republic of Moldova,Hares / rabbits,woah001
2005,1083845,Republic of Moldova,Sheep / goats,woah001
2005,985487,Republic of Moldova,Sheep,woah001
2005,438892,Republic of Moldova,Swine,woah001
2005,124500,Madagascar,Bees,woah001
2005,29437195,Madagascar,Birds,woah001
2005,0,Madagascar,Buffaloes,woah001
2005,0,Madagascar,Camelidae,woah001
2005,8105000,Madagascar,Cattle,woah001
2005,0,Madagascar,Cervidae,woah001
2005,1305116,Madagascar,Goats,woah001
2005,92334,Madagascar,Sheep / goats,woah001
2005,859861,Madagascar,Sheep,woah001
2005,671611,Madagascar,Swine,woah001
2005,1783854,Mexico,Bees,woah001
2005,402459424,Mexico,Birds,woah001
2005,1500,Mexico,Buffaloes,woah001
2005,0,Mexico,Camelidae,woah001
2005,31390432,Mexico,Cattle,woah001
2005,2222,Mexico,Cervidae,woah001
2005,5180721,Mexico,Equidae,woah001
2005,9130350,Mexico,Goats,woah001
2005,673145,Mexico,Hares / rabbits,woah001
2005,0,Mexico,Sheep / goats,woah001
2005,6417080,Mexico,Sheep,woah001
2005,15122885,Mexico,Swine,woah001
2005,2000000,North Macedonia,Birds,woah001
2005,232393,North Macedonia,Cattle,woah001
2005,120000,North Macedonia,Dogs,woah001
2005,40000,North Macedonia,Equidae,woah001
2005,100000,North Macedonia,Goats,woah001
2005,870000,North Macedonia,Sheep / goats,woah001
2005,770000,North Macedonia,Sheep,woah001
2005,220000,North Macedonia,Swine,woah001
2005,23000000,Mali,Birds,woah001
2005,0,Mali,Buffaloes,woah001
2005,934937,Mali,Camelidae,woah001
2005,7537915,Mali,Cattle,woah001
2005,0,Mali,Cervidae,woah001
2005,294874,Mali,Equidae,woah001
2005,12080455,Mali,Goats,woah001
2005,0,Mali,Sheep / goats,woah001
2005,8542670,Mali,Sheep,woah001
2005,79454,Mali,Swine,woah001
2005,92921264,Myanmar,Birds,woah001
2005,2704614,Myanmar,Buffaloes,woah001
2005,12132798,Myanmar,Cattle,woah001
2005,0,Myanmar,Goats,woah001
2005,2385536,Myanmar,Sheep / goats,woah001
2005,5714782,Myanmar,Swine,woah001
2005,789,Mongolia,Bees,woah001
2005,141700,Mongolia,Birds,woah001
2005,0,Mongolia,Buffaloes,woah001
2005,254200,Mongolia,Camelidae,woah001
2005,1963600,Mongolia,Cattle,woah001
2005,808,Mongolia,Cervidae,woah001
2005,2025100,Mongolia,Equidae,woah001
2005,13127400,Mongolia,Goats,woah001
2005,526,Mongolia,Hares / rabbits,woah001
2005,12582900,Mongolia,Sheep,woah001
2005,22677,Mongolia,Swine,woah001
2005,14217000,Mozambique,Birds,woah001
2005,1550,Mozambique,Buffaloes,woah001
2005,0,Mozambique,Camelidae,woah001
2005,1363854,Mozambique,Cattle,woah001
2005,24000,Mozambique,Equidae,woah001
2005,5236423,Mozambique,Goats,woah001
2005,5392677,Mozambique,Sheep / goats,woah001
2005,197000,Mozambique,Sheep,woah001
2005,1631000,Mozambique,Swine,woah001
2005,1149398,Mauritania,Camelidae,woah001
2005,1607981,Mauritania,Cattle,woah001
2005,4428697,Mauritania,Goats,woah001
2005,11027073,Mauritania,Sheep / goats,woah001
2005,6598376,Mauritania,Sheep,woah001
2005,0,Martinique,Buffaloes,woah001
2005,0,Martinique,Camelidae,woah001
2005,0,Mauritius,Buffaloes,woah001
2005,0,Mauritius,Camelidae,woah001
2005,70000,Mauritius,Cervidae,woah001
2005,450,Mauritius,Equidae,woah001
2005,11913944,Malawi,Birds,woah001
2005,13,Malawi,Camelidae,woah001
2005,777846,Malawi,Cattle,woah001
2005,365818,Malawi,Dogs,woah001
2005,1961130,Malawi,Goats,woah001
2005,260380,Malawi,Hares / rabbits,woah001
2005,156714,Malawi,Sheep,woah001
2005,582709,Malawi,Swine,woah001
2005,174694165,Malaysia,Birds,woah001
2005,133232,Malaysia,Buffaloes,woah001
2005,781316,Malaysia,Cattle,woah001
2005,30250,Malaysia,Goats,woah001
2005,115922,Malaysia,Sheep,woah001
2005,2035647,Malaysia,Swine,woah001
2005,998278,Namibia,Birds,woah001
2005,63,Namibia,Camelidae,woah001
2005,2148543,Namibia,Cattle,woah001
2005,141552,Namibia,Dogs,woah001
2005,187720,Namibia,Equidae,woah001
2005,2032234,Namibia,Goats,woah001
2005,2656152,Namibia,Sheep,woah001
2005,55931,Namibia,Swine,woah001
2005,2400,New Caledonia,Bees,woah001
2005,400000,New Caledonia,Birds,woah001
2005,0,New Caledonia,Buffaloes,woah001
2005,0,New Caledonia,Camelidae,woah001
2005,112000,New Caledonia,Cattle,woah001
2005,14500,New Caledonia,Cervidae,woah001
2005,7500,New Caledonia,Equidae,woah001
2005,8000,New Caledonia,Goats,woah001
2005,0,New Caledonia,Hares / rabbits,woah001
2005,6000,New Caledonia,Rabbits,woah001
2005,10300,New Caledonia,Sheep / goats,woah001
2005,2300,New Caledonia,Sheep,woah001
2005,32000,New Caledonia,Swine,woah001
2005,1200000,Niger,Camelidae,woah001
2005,4500000,Niger,Cattle,woah001
2005,600000,Niger,Equidae,woah001
2005,9000000,Niger,Goats,woah001
2005,15000000,Niger,Sheep / goats,woah001
2005,6000000,Niger,Sheep,woah001
2005,1398,Niger,Swine,woah001
2005,150682000,Nigeria,Birds,woah001
2005,113400,Nigeria,Camelidae,woah001
2005,3300000,Nigeria,Cats,woah001
2005,14805590,Nigeria,Cattle,woah001
2005,4500000,Nigeria,Dogs,woah001
2005,1815000,Nigeria,Equidae,woah001
2005,49910800,Nigeria,Goats,woah001
2005,0,Nigeria,Hares / rabbits,woah001
2005,1700000,Nigeria,Rabbits,woah001
2005,31578200,Nigeria,Sheep,woah001
2005,6141200,Nigeria,Swine,woah001
2005,8728637,Nicaragua,Birds,woah001
2005,0,Nicaragua,Buffaloes,woah001
2005,0,Nicaragua,Camelidae,woah001
2005,2657039,Nicaragua,Cattle,woah001
2005,0,Nicaragua,Cervidae,woah001
2005,413780,Nicaragua,Equidae,woah001
2005,22390,Nicaragua,Goats,woah001
2005,5255,Nicaragua,Hares / rabbits,woah001
2005,52293,Nicaragua,Sheep / goats,woah001
2005,29903,Nicaragua,Sheep,woah001
2005,383172,Nicaragua,Swine,woah001
2005,34000,Netherlands,Bees,woah001
2005,133961879,Netherlands,Birds,woah001
2005,0,Netherlands,Buffaloes,woah001
2005,0,Netherlands,Camelidae,woah001
2005,3334086,Netherlands,Cattle,woah001
2005,4000,Netherlands,Cervidae,woah001
2005,0,Netherlands,Dogs,woah001
2005,292052,Netherlands,Goats,woah001
2005,350000,Netherlands,Rabbits,woah001
2005,1259023,Netherlands,Sheep,woah001
2005,11211498,Netherlands,Swine,woah001
2005,80000,Norway,Bees,woah001
2005,3398345,Norway,Birds,woah001
2005,0,Norway,Buffaloes,woah001
2005,0,Norway,Camelidae,woah001
2005,986823,Norway,Cattle,woah001
2005,1600,Norway,Cervidae,woah001
2005,407000,Norway,Dogs,woah001
2005,64638,Norway,Goats,woah001
2005,0,Norway,Hares / rabbits,woah001
2005,0,Norway,Rabbits,woah001
2005,0,Norway,Sheep / goats,woah001
2005,1060110,Norway,Sheep,woah001
2005,768041,Norway,Swine,woah001
2005,23182086,Nepal,Birds,woah001
2005,4081462,Nepal,Buffaloes,woah001
2005,0,Nepal,Camelidae,woah001
2005,6994463,Nepal,Cattle,woah001
2005,7126764,Nepal,Goats,woah001
2005,7943490,Nepal,Sheep / goats,woah001
2005,816726,Nepal,Sheep,woah001
2005,947712,Nepal,Swine,woah001
2005,294886,New Zealand,Bees,woah001
2005,19716280,New Zealand,Birds,woah001
2005,205,New Zealand,Buffaloes,woah001
2005,7508,New Zealand,Camelidae,woah001
2005,0,New Zealand,Cats,woah001
2005,9996303,New Zealand,Cattle,woah001
2005,1743354,New Zealand,Cervidae,woah001
2005,0,New Zealand,Dogs,woah001
2005,103319,New Zealand,Equidae,woah001
2005,220851,New Zealand,Goats,woah001
2005,39942988,New Zealand,Sheep,woah001
2005,342880,New Zealand,Swine,woah001
2005,4200000,Oman,Birds,woah001
2005,117300,Oman,Camelidae,woah001
2005,310560,Oman,Cattle,woah001
2005,1400000,Oman,Goats,woah001
2005,0,Oman,Sheep / goats,woah001
2005,300000,Oman,Sheep,woah001
2005,372000000,Pakistan,Birds,woah001
2005,26390000,Pakistan,Buffaloes,woah001
2005,700000,Pakistan,Camelidae,woah001
2005,24200000,Pakistan,Cattle,woah001
2005,4600000,Pakistan,Equidae,woah001
2005,56690000,Pakistan,Goats,woah001
2005,87700000,Pakistan,Sheep / goats,woah001
2005,24890000,Pakistan,Sheep,woah001
2005,0,Panama,Bees,woah001
2005,248788,Panama,Birds,woah001
2005,1225,Panama,Buffaloes,woah001
2005,0,Panama,Camelidae,woah001
2005,1531716,Panama,Cattle,woah001
2005,0,Panama,Cervidae,woah001
2005,134781,Panama,Equidae,woah001
2005,6146,Panama,Goats,woah001
2005,900,Panama,Hares / rabbits,woah001
2005,12170,Panama,Sheep / goats,woah001
2005,6024,Panama,Sheep,woah001
2005,312087,Panama,Swine,woah001
2005,191223,Peru,Bees,woah001
2005,86897692,Peru,Birds,woah001
2005,4649576,Peru,Camelidae,woah001
2005,5181173,Peru,Cattle,woah001
2005,2175890,Peru,Equidae,woah001
2005,1959345,Peru,Goats,woah001
2005,1446951,Peru,Hares / rabbits,woah001
2005,16694162,Peru,Sheep / goats,woah001
2005,14734817,Peru,Sheep,woah001
2005,3004268,Peru,Swine,woah001
2005,134819616,Philippines,Birds,woah001
2005,3360462,Philippines,Buffaloes,woah001
2005,2519489,Philippines,Cattle,woah001
2005,0,Philippines,Dogs,woah001
2005,3720553,Philippines,Goats,woah001
2005,0,Philippines,Sheep,woah001
2005,13046680,Philippines,Swine,woah001
2005,604400,Poland,Bees,woah001
2005,125073100,Poland,Birds,woah001
2005,5544072,Poland,Cattle,woah001
2005,310400,Poland,Equidae,woah001
2005,27686,Poland,Goats,woah001
2005,1001300,Poland,Rabbits,woah001
2005,310133,Poland,Sheep / goats,woah001
2005,282447,Poland,Sheep,woah001
2005,16782579,Poland,Swine,woah001
2005,420528,Portugal,Bees,woah001
2005,246395008,Portugal,Birds,woah001
2005,0,Portugal,Buffaloes,woah001
2005,0,Portugal,Camelidae,woah001
2005,1080204,Portugal,Cattle,woah001
2005,1664,Portugal,Cervidae,woah001
2005,1500000,Portugal,Dogs,woah001
2005,83000,Portugal,Equidae,woah001
2005,0,Portugal,Hares / rabbits,woah001
2005,46059,Portugal,Rabbits,woah001
2005,2820080,Portugal,Sheep / goats,woah001
2005,2812022,Portugal,Swine,woah001
2005,17857484,Paraguay,Birds,woah001
2005,4285,Paraguay,Buffaloes,woah001
2005,0,Paraguay,Camelidae,woah001
2005,9534341,Paraguay,Cattle,woah001
2005,366344,Paraguay,Equidae,woah001
2005,159469,Paraguay,Goats,woah001
2005,683993,Paraguay,Sheep / goats,woah001
2005,524524,Paraguay,Sheep,woah001
2005,1509166,Paraguay,Swine,woah001
2005,64685,Palestinian Territory - Occupied,Bees,woah001
2005,30300000,Palestinian Territory - Occupied,Birds,woah001
2005,2100,Palestinian Territory - Occupied,Camelidae,woah001
2005,24800,Palestinian Territory - Occupied,Cattle,woah001
2005,270000,Palestinian Territory - Occupied,Goats,woah001
2005,749000,Palestinian Territory - Occupied,Sheep / goats,woah001
2005,705000,Palestinian Territory - Occupied,Sheep,woah001
2005,200,Palestinian Territory - Occupied,Swine,woah001
2005,3160,French Polynesia,Bees,woah001
2005,176000,French Polynesia,Birds,woah001
2005,0,French Polynesia,Buffaloes,woah001
2005,0,French Polynesia,Camelidae,woah001
2005,5630,French Polynesia,Cattle,woah001
2005,0,French Polynesia,Cervidae,woah001
2005,9170,French Polynesia,Goats,woah001
2005,2770,French Polynesia,Hares / rabbits,woah001
2005,0,French Polynesia,Sheep,woah001
2005,29750,French Polynesia,Swine,woah001
2005,2500000,Qatar,Birds,woah001
2005,0,Qatar,Buffaloes,woah001
2005,17031,Qatar,Camelidae,woah001
2005,7333,Qatar,Cattle,woah001
2005,6800,Qatar,Cervidae,woah001
2005,2000,Qatar,Equidae,woah001
2005,170376,Qatar,Goats,woah001
2005,298662,Qatar,Sheep / goats,woah001
2005,128286,Qatar,Sheep,woah001
2005,0,Qatar,Swine,woah001
2005,6745,Réunion,Bees,woah001
2005,2213000,Réunion,Birds,woah001
2005,0,Réunion,Buffaloes,woah001
2005,0,Réunion,Camelidae,woah001
2005,36210,Réunion,Cattle,woah001
2005,3000,Réunion,Cervidae,woah001
2005,403,Réunion,Equidae,woah001
2005,36141,Réunion,Goats,woah001
2005,170000,Réunion,Hares / rabbits,woah001
2005,0,Réunion,Sheep / goats,woah001
2005,996,Réunion,Sheep,woah001
2005,77118,Réunion,Swine,woah001
2005,61025351,Romania,Birds,woah001
2005,2929809,Romania,Cattle,woah001
2005,1010084,Romania,Goats,woah001
2005,9497838,Romania,Sheep,woah001
2005,4769751,Romania,Swine,woah001
2005,357467900,Russian Federation,Birds,woah001
2005,21625000,Russian Federation,Cattle,woah001
2005,1338738,Russian Federation,Equidae,woah001
2005,2163694,Russian Federation,Goats,woah001
2005,18581439,Russian Federation,Sheep / goats,woah001
2005,16417745,Russian Federation,Sheep,woah001
2005,13811700,Russian Federation,Swine,woah001
2005,4805,Rwanda,Bees,woah001
2005,1776027,Rwanda,Birds,woah001
2005,2205,Rwanda,Cats,woah001
2005,1006572,Rwanda,Cattle,woah001
2005,8360,Rwanda,Dogs,woah001
2005,48,Rwanda,Equidae,woah001
2005,1263962,Rwanda,Goats,woah001
2005,418361,Rwanda,Hares / rabbits,woah001
2005,643927,Rwanda,Rabbits,woah001
2005,2206910,Rwanda,Sheep / goats,woah001
2005,686837,Rwanda,Sheep,woah001
2005,527531,Rwanda,Swine,woah001
2005,0,Saudi Arabia,Bees,woah001
2005,474777883,Saudi Arabia,Birds,woah001
2005,283913,Saudi Arabia,Camelidae,woah001
2005,346069,Saudi Arabia,Cattle,woah001
2005,16368,Saudi Arabia,Equidae,woah001
