iso3,country,year,species,population,flag
BEL,Belgium,2004,"Mules and Asses",6366,
BEL,Belgium,2004,"Sheep and Goats",141688,
BEL,Belgium,2004,"Sheep",116389,
BEL,Belgium,2004,"Swine",6198842,
BEL,Belgium,2005,"Cattle",2664162,
BEL,Belgium,2005,"Cattle, dairy",494743,
BEL,Belgium,2005,"Cattle, non-dairy",2169419,
BEL,Belgium,2005,"Goats",24021,
BEL,Belgium,2005,"Horses",43662,
BEL,Belgium,2005,"Mules and Asses",6539,
BEL,Belgium,2005,"Sheep and Goats",142665,
BEL,Belgium,2005,"Sheep",118644,
BEL,Belgium,2005,"Swine",6159738,
BEL,Belgium,2006,"Cattle",2629485,
BEL,Belgium,2006,"Cattle, dairy",478864,
BEL,Belgium,2006,"Cattle, non-dairy",2150621,
BEL,Belgium,2006,"Goats",27080,
BEL,Belgium,2006,"Horses",45558,
BEL,Belgium,2006,"Mules and Asses",6815,
BEL,Belgium,2006,"Sheep and Goats",146548,
BEL,Belgium,2006,"Sheep",119468,
BEL,Belgium,2006,"Swine",6201044,
BEL,Belgium,2007,"Cattle",2642793,
BEL,Belgium,2007,"Cattle, dairy",473213,
BEL,Belgium,2007,"Cattle, non-dairy",2169580,
BEL,Belgium,2007,"Goats",27578,
BEL,Belgium,2007,"Horses",47391,
BEL,Belgium,2007,"Mules and Asses",7200,
BEL,Belgium,2007,"Sheep and Goats",145219,
BEL,Belgium,2007,"Sheep",117641,
BEL,Belgium,2007,"Swine",6268747,
BEL,Belgium,2008,"Cattle",2619393,
BEL,Belgium,2008,"Cattle, dairy",469423,
BEL,Belgium,2008,"Cattle, non-dairy",2149970,
BEL,Belgium,2008,"Goats",29875,
BEL,Belgium,2008,"Horses",49611,
BEL,Belgium,2008,"Mules and Asses",7594,
BEL,Belgium,2008,"Sheep and Goats",140150,
BEL,Belgium,2008,"Sheep",110275,
BEL,Belgium,2008,"Swine",6356567,
BEL,Belgium,2009,"Cattle",2615390,
BEL,Belgium,2009,"Cattle, dairy",467611,
BEL,Belgium,2009,"Cattle, non-dairy",2147779,
BEL,Belgium,2009,"Goats",32244,
BEL,Belgium,2009,"Horses",51593,
BEL,Belgium,2009,"Mules and Asses",8210,
BEL,Belgium,2009,"Sheep and Goats",141868,
BEL,Belgium,2009,"Sheep",109624,
BEL,Belgium,2009,"Swine",6436477,
BEL,Belgium,2010,"Cattle",2612238,
BEL,Belgium,2010,"Cattle, dairy",463406,
BEL,Belgium,2010,"Cattle, non-dairy",2148832,
BEL,Belgium,2010,"Goats",30880,
BEL,Belgium,2010,"Horses",52571,
BEL,Belgium,2010,"Mules and Asses",8778,
BEL,Belgium,2010,"Sheep and Goats",135585,
BEL,Belgium,2010,"Sheep",104705,
BEL,Belgium,2010,"Swine",6616949,
BEL,Belgium,2011,"Cattle",2572193,
BEL,Belgium,2011,"Cattle, dairy",456134,
BEL,Belgium,2011,"Cattle, non-dairy",2116059,
BEL,Belgium,2011,"Goats",32686,
BEL,Belgium,2011,"Horses",51011,
BEL,Belgium,2011,"Mules and Asses",8792,
BEL,Belgium,2011,"Sheep and Goats",131297,
BEL,Belgium,2011,"Sheep",98610,
BEL,Belgium,2011,"Swine",6599867,
BEL,Belgium,2012,"Cattle",2504408,
BEL,Belgium,2012,"Cattle, dairy",456392,
BEL,Belgium,2012,"Cattle, non-dairy",2048016,
BEL,Belgium,2012,"Goats",34835,
BEL,Belgium,2012,"Horses",54272,
BEL,Belgium,2012,"Mules and Asses",8930,
BEL,Belgium,2012,"Sheep and Goats",141207,
BEL,Belgium,2012,"Sheep",106371,
BEL,Belgium,2012,"Swine",6676053,
BEL,Belgium,2013,"Cattle",2475723,
BEL,Belgium,2013,"Cattle, dairy",463913,
BEL,Belgium,2013,"Cattle, non-dairy",2011811,
BEL,Belgium,2013,"Goats",38960,
BEL,Belgium,2013,"Horses",60049,
BEL,Belgium,2013,"Mules and Asses",8988,
BEL,Belgium,2013,"Sheep and Goats",146908,
BEL,Belgium,2013,"Sheep",107948,
BEL,Belgium,2013,"Swine",6634182,
BEL,Belgium,2014,"Cattle",2491865,
BEL,Belgium,2014,"Cattle, dairy",478062,
BEL,Belgium,2014,"Cattle, non-dairy",2013803,
BEL,Belgium,2014,"Goats",41672,
BEL,Belgium,2014,"Horses",61042,
BEL,Belgium,2014,"Mules and Asses",9214,
BEL,Belgium,2014,"Sheep and Goats",154503,
BEL,Belgium,2014,"Sheep",112831,
BEL,Belgium,2014,"Swine",6663070,
BEL,Belgium,2015,"Cattle",2510531,
BEL,Belgium,2015,"Cattle, dairy",483456,
BEL,Belgium,2015,"Cattle, non-dairy",2027075,
BEL,Belgium,2015,"Goats",47676,
BEL,Belgium,2015,"Horses",64293,
BEL,Belgium,2015,"Mules and Asses",9553,
BEL,Belgium,2015,"Sheep and Goats",166659,
BEL,Belgium,2015,"Sheep",118983,
BEL,Belgium,2015,"Swine",6643508,
BEL,Belgium,2016,"Cattle",2515601,
BEL,Belgium,2016,"Cattle, dairy",486242,
BEL,Belgium,2016,"Cattle, non-dairy",2029359,
BEL,Belgium,2016,"Goats",57013,
BEL,Belgium,2016,"Horses",66153,
BEL,Belgium,2016,"Mules and Asses",9732,
BEL,Belgium,2016,"Sheep and Goats",179457,
BEL,Belgium,2016,"Sheep",122445,
BEL,Belgium,2016,"Swine",6457431,
BEL,Belgium,2017,"Cattle",2433442,
BEL,Belgium,2017,"Cattle, dairy",482300,
BEL,Belgium,2017,"Cattle, non-dairy",1951142,
BEL,Belgium,2017,"Goats",64278,
BEL,Belgium,2017,"Horses",67013,
BEL,Belgium,2017,"Mules and Asses",9829,
BEL,Belgium,2017,"Sheep and Goats",192574,
BEL,Belgium,2017,"Sheep",128297,
BEL,Belgium,2017,"Swine",6390667,
BEL,Belgium,2018,"Cattle",2421340,
BEL,Belgium,2018,"Cattle, dairy",492969,
BEL,Belgium,2018,"Cattle, non-dairy",1928371,
BEL,Belgium,2018,"Goats",67745,
BEL,Belgium,2018,"Horses",68298,
BEL,Belgium,2018,"Mules and Asses",10012,
BEL,Belgium,2018,"Sheep and Goats",197734,
BEL,Belgium,2018,"Sheep",129990,
BEL,Belgium,2018,"Swine",6343883,
BEL,Belgium,2019,"Cattle",2387086,
BEL,Belgium,2019,"Cattle, dairy",497077,
BEL,Belgium,2019,"Cattle, non-dairy",1890008,
BEL,Belgium,2019,"Goats",73158,
BEL,Belgium,2019,"Horses",70212,
BEL,Belgium,2019,"Mules and Asses",10491,
BEL,Belgium,2019,"Sheep and Goats",210833,
BEL,Belgium,2019,"Sheep",137676,
BEL,Belgium,2019,"Swine",6224061,
BGR,Bulgaria,1990,"Buffaloes",23267,
BGR,Bulgaria,1990,"Cattle",1594112,
BGR,Bulgaria,1990,"Cattle, non-dairy",1594112,
BGR,Bulgaria,1990,"Goats",434275,
BGR,Bulgaria,1990,"Horses",120448,
BGR,Bulgaria,1990,"Mules and Asses",351508,
BGR,Bulgaria,1990,"Sheep and Goats",8803922,
BGR,Bulgaria,1990,"Sheep",8369647,
BGR,Bulgaria,1990,"Swine",4225232,
BGR,Bulgaria,1991,"Buffaloes",24282,
BGR,Bulgaria,1991,"Cattle",1516004,
BGR,Bulgaria,1991,"Cattle, non-dairy",1516004,
BGR,Bulgaria,1991,"Goats",465505,
BGR,Bulgaria,1991,"Horses",117164,
BGR,Bulgaria,1991,"Mules and Asses",349187,
BGR,Bulgaria,1991,"Sheep and Goats",8499686,
BGR,Bulgaria,1991,"Sheep",8034181,
BGR,Bulgaria,1991,"Swine",4259100,
BGR,Bulgaria,1992,"Buffaloes",25341,
BGR,Bulgaria,1992,"Cattle",1383677,
BGR,Bulgaria,1992,"Cattle, non-dairy",1383677,
BGR,Bulgaria,1992,"Goats",525412,
BGR,Bulgaria,1992,"Horses",114846,
BGR,Bulgaria,1992,"Mules and Asses",347423,
BGR,Bulgaria,1992,"Sheep and Goats",7846126,
BGR,Bulgaria,1992,"Sheep",7320714,
BGR,Bulgaria,1992,"Swine",3663989,
BGR,Bulgaria,1993,"Buffaloes",23637,
BGR,Bulgaria,1993,"Cattle",1142091,
BGR,Bulgaria,1993,"Cattle, non-dairy",1142091,
BGR,Bulgaria,1993,"Goats",581981,
BGR,Bulgaria,1993,"Horses",113988,
BGR,Bulgaria,1993,"Mules and Asses",335322,
BGR,Bulgaria,1993,"Sheep and Goats",6340817,
BGR,Bulgaria,1993,"Sheep",5758836,
BGR,Bulgaria,1993,"Swine",2910561,
BGR,Bulgaria,1994,"Buffaloes",19680,
BGR,Bulgaria,1994,"Cattle",862061,
BGR,Bulgaria,1994,"Cattle, non-dairy",862061,
BGR,Bulgaria,1994,"Goats",643829,
BGR,Bulgaria,1994,"Horses",113444,
BGR,Bulgaria,1994,"Mules and Asses",322031,
BGR,Bulgaria,1994,"Sheep and Goats",4932585,
BGR,Bulgaria,1994,"Sheep",4288756,
BGR,Bulgaria,1994,"Swine",2375528,
BGR,Bulgaria,1995,"Buffaloes",15459,
BGR,Bulgaria,1995,"Cattle",694317,
BGR,Bulgaria,1995,"Cattle, non-dairy",694317,
BGR,Bulgaria,1995,"Goats",735934,
BGR,Bulgaria,1995,"Horses",123113,
BGR,Bulgaria,1995,"Mules and Asses",305855,
BGR,Bulgaria,1995,"Sheep and Goats",4316345,
BGR,Bulgaria,1995,"Sheep",3580411,
BGR,Bulgaria,1995,"Swine",2028759,
BGR,Bulgaria,1996,"Buffaloes",13687,
BGR,Bulgaria,1996,"Cattle",634989,
BGR,Bulgaria,1996,"Cattle, non-dairy",634989,
BGR,Bulgaria,1996,"Goats",814381,
BGR,Bulgaria,1996,"Horses",141783,
BGR,Bulgaria,1996,"Mules and Asses",294690,
BGR,Bulgaria,1996,"Sheep and Goats",4204703,
BGR,Bulgaria,1996,"Sheep",3390322,
BGR,Bulgaria,1996,"Swine",2063097,
BGR,Bulgaria,1997,"Buffaloes",12573,
BGR,Bulgaria,1997,"Cattle",606897,
BGR,Bulgaria,1997,"Cattle, non-dairy",606897,
BGR,Bulgaria,1997,"Goats",841034,
BGR,Bulgaria,1997,"Horses",160495,
BGR,Bulgaria,1997,"Mules and Asses",301102,
BGR,Bulgaria,1997,"Sheep and Goats",4042351,
BGR,Bulgaria,1997,"Sheep",3201317,
BGR,Bulgaria,1997,"Swine",1820227,
BGR,Bulgaria,1998,"Buffaloes",10996,
BGR,Bulgaria,1998,"Cattle",596888,
BGR,Bulgaria,1998,"Cattle, non-dairy",596888,
BGR,Bulgaria,1998,"Goats",907428,
BGR,Bulgaria,1998,"Horses",148337,
BGR,Bulgaria,1998,"Mules and Asses",273057,
BGR,Bulgaria,1998,"Sheep and Goats",3840993,
BGR,Bulgaria,1998,"Sheep",2933565,
BGR,Bulgaria,1998,"Swine",1490088,
BGR,Bulgaria,1999,"Buffaloes",10459,
BGR,Bulgaria,1999,"Cattle",641548,
BGR,Bulgaria,1999,"Cattle, non-dairy",641548,
BGR,Bulgaria,1999,"Goats",1006863,
BGR,Bulgaria,1999,"Horses",129787,
BGR,Bulgaria,1999,"Mules and Asses",239405,
BGR,Bulgaria,1999,"Sheep and Goats",3805006,
BGR,Bulgaria,1999,"Sheep",2798144,
BGR,Bulgaria,1999,"Swine",1600616,
BGR,Bulgaria,2000,"Buffaloes",9674,
BGR,Bulgaria,2000,"Cattle",657301,
BGR,Bulgaria,2000,"Cattle, non-dairy",657301,
BGR,Bulgaria,2000,"Goats",893822,
BGR,Bulgaria,2000,"Horses",137198,
BGR,Bulgaria,2000,"Mules and Asses",230116,
BGR,Bulgaria,2000,"Sheep and Goats",3123047,
BGR,Bulgaria,2000,"Sheep",2229225,
BGR,Bulgaria,2000,"Swine",1276430,
BGR,Bulgaria,2001,"Buffaloes",7756,
BGR,Bulgaria,2001,"Cattle",638846,
BGR,Bulgaria,2001,"Cattle, non-dairy",638846,
BGR,Bulgaria,2001,"Goats",707663,
BGR,Bulgaria,2001,"Horses",140668,
BGR,Bulgaria,2001,"Mules and Asses",216379,
BGR,Bulgaria,2001,"Sheep and Goats",2348214,
BGR,Bulgaria,2001,"Sheep",1640551,
BGR,Bulgaria,2001,"Swine",809904,
BGR,Bulgaria,2002,"Buffaloes",7009,
BGR,Bulgaria,2002,"Cattle",662848,
BGR,Bulgaria,2002,"Cattle, non-dairy",662848,
BGR,Bulgaria,2002,"Goats",714883,
BGR,Bulgaria,2002,"Horses",145501,
BGR,Bulgaria,2002,"Mules and Asses",185765,
BGR,Bulgaria,2002,"Sheep and Goats",2364767,
BGR,Bulgaria,2002,"Sheep",1649884,
BGR,Bulgaria,2002,"Swine",892464,
BGR,Bulgaria,2003,"Buffaloes",7682,
BGR,Bulgaria,2003,"Cattle",709783,
BGR,Bulgaria,2003,"Cattle, non-dairy",709783,
BGR,Bulgaria,2003,"Goats",739891,
BGR,Bulgaria,2003,"Horses",142845,
BGR,Bulgaria,2003,"Mules and Asses",151500,
BGR,Bulgaria,2003,"Sheep and Goats",2403348,
BGR,Bulgaria,2003,"Sheep",1663457,
BGR,Bulgaria,2003,"Swine",1014391,
BGR,Bulgaria,2004,"Buffaloes",7924,
BGR,Bulgaria,2004,"Cattle",699958,
BGR,Bulgaria,2004,"Cattle, non-dairy",699958,
BGR,Bulgaria,2004,"Goats",721714,
BGR,Bulgaria,2004,"Horses",130661,
BGR,Bulgaria,2004,"Mules and Asses",130750,
BGR,Bulgaria,2004,"Sheep and Goats",2367246,
BGR,Bulgaria,2004,"Sheep",1645532,
BGR,Bulgaria,2004,"Swine",981851,
BGR,Bulgaria,2005,"Buffaloes",8086,
BGR,Bulgaria,2005,"Cattle",646688,
BGR,Bulgaria,2005,"Cattle, non-dairy",646688,
BGR,Bulgaria,2005,"Goats",663273,
BGR,Bulgaria,2005,"Horses",130661,
BGR,Bulgaria,2005,"Mules and Asses",110000,
BGR,Bulgaria,2005,"Sheep and Goats",2310654,
BGR,Bulgaria,2005,"Sheep",1647381,
BGR,Bulgaria,2005,"Swine",937197,
BGR,Bulgaria,2006,"Buffaloes",8223,
BGR,Bulgaria,2006,"Cattle",625034,
BGR,Bulgaria,2006,"Cattle, non-dairy",625034,
BGR,Bulgaria,2006,"Goats",578751,
BGR,Bulgaria,2006,"Horses",141500,
BGR,Bulgaria,2006,"Mules and Asses",94000,
BGR,Bulgaria,2006,"Sheep and Goats",2197584,
BGR,Bulgaria,2006,"Sheep",1618833,
BGR,Bulgaria,2006,"Swine",977824,
BGR,Bulgaria,2007,"Buffaloes",8608,
BGR,Bulgaria,2007,"Cattle",615164,
BGR,Bulgaria,2007,"Cattle, non-dairy",615164,
BGR,Bulgaria,2007,"Goats",522280,
BGR,Bulgaria,2007,"Horses",151500,
BGR,Bulgaria,2007,"Mules and Asses",83000,
BGR,Bulgaria,2007,"Sheep and Goats",2103181,
BGR,Bulgaria,2007,"Sheep",1580901,
BGR,Bulgaria,2007,"Swine",950632,
BGR,Bulgaria,2008,"Buffaloes",9095,
BGR,Bulgaria,2008,"Cattle",583480,
BGR,Bulgaria,2008,"Cattle, non-dairy",583480,
BGR,Bulgaria,2008,"Goats",462659,
BGR,Bulgaria,2008,"Horses",161635,
BGR,Bulgaria,2008,"Mules and Asses",71900,
BGR,Bulgaria,2008,"Sheep and Goats",1963278,
BGR,Bulgaria,2008,"Sheep",1500619,
BGR,Bulgaria,2008,"Swine",836129,
BGR,Bulgaria,2009,"Buffaloes",8767,
BGR,Bulgaria,2009,"Cattle",552230,
BGR,Bulgaria,2009,"Cattle, non-dairy",552230,
BGR,Bulgaria,2009,"Goats",395328,
BGR,Bulgaria,2009,"Horses",171681,
BGR,Bulgaria,2009,"Mules and Asses",60900,
BGR,Bulgaria,2009,"Sheep and Goats",1832877,
BGR,Bulgaria,2009,"Sheep",1437549,
BGR,Bulgaria,2009,"Swine",756724,
BGR,Bulgaria,2010,"Buffaloes",8776,
BGR,Bulgaria,2010,"Cattle",541645,
BGR,Bulgaria,2010,"Cattle, non-dairy",541645,
BGR,Bulgaria,2010,"Goats",358578,
BGR,Bulgaria,2010,"Horses",134388,
BGR,Bulgaria,2010,"Mules and Asses",56523,
BGR,Bulgaria,2010,"Sheep and Goats",1742698,
BGR,Bulgaria,2010,"Sheep",1384120,
BGR,Bulgaria,2010,"Swine",696899,
BGR,Bulgaria,2011,"Buffaloes",9564,
BGR,Bulgaria,2011,"Cattle",551049,
BGR,Bulgaria,2011,"Cattle, non-dairy",551049,
BGR,Bulgaria,2011,"Goats",348848,
BGR,Bulgaria,2011,"Horses",87171,
BGR,Bulgaria,2011,"Mules and Asses",54192,
BGR,Bulgaria,2011,"Sheep and Goats",1760151,
BGR,Bulgaria,2011,"Sheep",1411303,
BGR,Bulgaria,2011,"Swine",636133,
BGR,Bulgaria,2012,"Buffaloes",9550,
BGR,Bulgaria,2012,"Cattle",541877,
BGR,Bulgaria,2012,"Cattle, non-dairy",541877,
BGR,Bulgaria,2012,"Goats",317501,
BGR,Bulgaria,2012,"Horses",79943,
BGR,Bulgaria,2012,"Mules and Asses",50508,
BGR,Bulgaria,2012,"Sheep and Goats",1725583,
BGR,Bulgaria,2012,"Sheep",1408082,
BGR,Bulgaria,2012,"Swine",569606,
BGR,Bulgaria,2013,"Buffaloes",9588,
BGR,Bulgaria,2013,"Cattle",550848,
BGR,Bulgaria,2013,"Cattle, non-dairy",550848,
BGR,Bulgaria,2013,"Goats",291474,
BGR,Bulgaria,2013,"Horses",77521,
BGR,Bulgaria,2013,"Mules and Asses",48439,
BGR,Bulgaria,2013,"Sheep and Goats",1657035,
BGR,Bulgaria,2013,"Sheep",1365561,
BGR,Bulgaria,2013,"Swine",558681,
BGR,Bulgaria,2014,"Buffaloes",9760,
BGR,Bulgaria,2014,"Cattle",564196,
BGR,Bulgaria,2014,"Cattle, non-dairy",564196,
BGR,Bulgaria,2014,"Goats",290976,
BGR,Bulgaria,2014,"Horses",75742,
BGR,Bulgaria,2014,"Mules and Asses",45049,
BGR,Bulgaria,2014,"Sheep and Goats",1643407,
BGR,Bulgaria,2014,"Sheep",1352431,
BGR,Bulgaria,2014,"Swine",569766,
BGR,Bulgaria,2015,"Buffaloes",10199,
BGR,Bulgaria,2015,"Cattle",551504,
BGR,Bulgaria,2015,"Cattle, non-dairy",551504,
BGR,Bulgaria,2015,"Goats",284782,
BGR,Bulgaria,2015,"Horses",67776,
BGR,Bulgaria,2015,"Mules and Asses",35331,
BGR,Bulgaria,2015,"Sheep and Goats",1618370,
BGR,Bulgaria,2015,"Sheep",1333589,
BGR,Bulgaria,2015,"Swine",576591,
BGR,Bulgaria,2016,"Buffaloes",11558,
BGR,Bulgaria,2016,"Cattle",554034,
BGR,Bulgaria,2016,"Cattle, non-dairy",554034,
BGR,Bulgaria,2016,"Goats",257231,
BGR,Bulgaria,2016,"Horses",58616,
BGR,Bulgaria,2016,"Mules and Asses",25533,
BGR,Bulgaria,2016,"Sheep and Goats",1603222,
BGR,Bulgaria,2016,"Sheep",1345991,
BGR,Bulgaria,2016,"Swine",608247,
BGR,Bulgaria,2017,"Buffaloes",12541,
BGR,Bulgaria,2017,"Cattle",549058,
BGR,Bulgaria,2017,"Cattle, non-dairy",549058,
BGR,Bulgaria,2017,"Goats",247255,
BGR,Bulgaria,2017,"Horses",60699,
BGR,Bulgaria,2017,"Mules and Asses",13890,
BGR,Bulgaria,2017,"Sheep and Goats",1585691,
BGR,Bulgaria,2017,"Sheep",1338436,
BGR,Bulgaria,2017,"Swine",604790,
BGR,Bulgaria,2018,"Buffaloes",14217,
BGR,Bulgaria,2018,"Cattle",533303,
BGR,Bulgaria,2018,"Cattle, non-dairy",533303,
BGR,Bulgaria,2018,"Goats",264351,
BGR,Bulgaria,2018,"Horses",62519,
BGR,Bulgaria,2018,"Mules and Asses",18889,
BGR,Bulgaria,2018,"Sheep and Goats",1597759,
BGR,Bulgaria,2018,"Sheep",1333409,
BGR,Bulgaria,2018,"Swine",623854,
BGR,Bulgaria,2019,"Buffaloes",16180,
BGR,Bulgaria,2019,"Cattle",518476,
BGR,Bulgaria,2019,"Cattle, non-dairy",518476,
BGR,Bulgaria,2019,"Goats",250114,
BGR,Bulgaria,2019,"Horses",61546,
BGR,Bulgaria,2019,"Mules and Asses",25824,
BGR,Bulgaria,2019,"Sheep and Goats",1565622,
BGR,Bulgaria,2019,"Sheep",1315508,
BGR,Bulgaria,2019,"Swine",573184,
BLR,Belarus,1992,"Cattle",6551000,
BLR,Belarus,1992,"Cattle, dairy",2314000,
BLR,Belarus,1992,"Cattle, non-dairy",4237000,
BLR,Belarus,1992,"Goats",44000,
BLR,Belarus,1992,"Horses",211800,
BLR,Belarus,1992,"Sheep and Goats",424200,
BLR,Belarus,1992,"Sheep",380200,
BLR,Belarus,1992,"Swine",4703000,
BLR,Belarus,1993,"Cattle",6181000,
BLR,Belarus,1993,"Cattle, dairy",2220000,
BLR,Belarus,1993,"Cattle, non-dairy",3961000,
BLR,Belarus,1993,"Goats",45400,
BLR,Belarus,1993,"Horses",214500,
BLR,Belarus,1993,"Sheep and Goats",381200,
BLR,Belarus,1993,"Sheep",335800,
BLR,Belarus,1993,"Swine",4308000,
BLR,Belarus,1994,"Cattle",5846000,
BLR,Belarus,1994,"Cattle, dairy",2199000,
BLR,Belarus,1994,"Cattle, non-dairy",3647000,
BLR,Belarus,1994,"Goats",51200,
BLR,Belarus,1994,"Horses",214600,
BLR,Belarus,1994,"Sheep and Goats",322500,
BLR,Belarus,1994,"Sheep",271300,
BLR,Belarus,1994,"Swine",4181000,
BLR,Belarus,1995,"Cattle",5382000,
BLR,Belarus,1995,"Cattle, dairy",2180000,
BLR,Belarus,1995,"Cattle, non-dairy",3202000,
BLR,Belarus,1995,"Goats",54100,
BLR,Belarus,1995,"Horses",219600,
BLR,Belarus,1995,"Sheep and Goats",284200,
BLR,Belarus,1995,"Sheep",230100,
BLR,Belarus,1995,"Swine",4005000,
BLR,Belarus,1996,"Cattle",5034000,
BLR,Belarus,1996,"Cattle, dairy",2137000,
BLR,Belarus,1996,"Cattle, non-dairy",2897000,
BLR,Belarus,1996,"Goats",58200,
BLR,Belarus,1996,"Horses",228600,
BLR,Belarus,1996,"Sheep and Goats",261700,
BLR,Belarus,1996,"Sheep",203500,
BLR,Belarus,1996,"Swine",3895000,
BLR,Belarus,1997,"Cattle",4842000,
BLR,Belarus,1997,"Cattle, dairy",2043000,
BLR,Belarus,1997,"Cattle, non-dairy",2799000,
BLR,Belarus,1997,"Goats",58200,
BLR,Belarus,1997,"Horses",231500,
BLR,Belarus,1997,"Sheep and Goats",213500,
BLR,Belarus,1997,"Sheep",155300,
BLR,Belarus,1997,"Swine",3715000,
BLR,Belarus,1998,"Cattle",4762000,
BLR,Belarus,1998,"Cattle, dairy",1999000,
BLR,Belarus,1998,"Cattle, non-dairy",2763000,
BLR,Belarus,1998,"Goats",58800,
BLR,Belarus,1998,"Horses",233200,
BLR,Belarus,1998,"Sheep and Goats",186100,
BLR,Belarus,1998,"Sheep",127300,
BLR,Belarus,1998,"Swine",3686000,
BLR,Belarus,1999,"Cattle",4615000,
BLR,Belarus,1999,"Cattle, dairy",1946000,
BLR,Belarus,1999,"Cattle, non-dairy",2669000,
BLR,Belarus,1999,"Goats",56300,
BLR,Belarus,1999,"Horses",228700,
BLR,Belarus,1999,"Sheep and Goats",162400,
BLR,Belarus,1999,"Sheep",106100,
BLR,Belarus,1999,"Swine",3698000,
BLR,Belarus,2000,"Cattle",4322000,
BLR,Belarus,2000,"Cattle, dairy",1885000,
BLR,Belarus,2000,"Cattle, non-dairy",2437000,
BLR,Belarus,2000,"Goats",58300,
BLR,Belarus,2000,"Horses",221400,
BLR,Belarus,2000,"Sheep and Goats",150200,
BLR,Belarus,2000,"Sheep",91900,
BLR,Belarus,2000,"Swine",3566000,
BLR,Belarus,2001,"Cattle",4210000,
BLR,Belarus,2001,"Cattle, dairy",1845000,
BLR,Belarus,2001,"Cattle, non-dairy",2365000,
BLR,Belarus,2001,"Goats",64500,
BLR,Belarus,2001,"Horses",216500,
BLR,Belarus,2001,"Sheep and Goats",153600,
BLR,Belarus,2001,"Sheep",89100,
BLR,Belarus,2001,"Swine",3431000,
BLR,Belarus,2002,"Cattle",4092000,
BLR,Belarus,2002,"Cattle, dairy",1784000,
BLR,Belarus,2002,"Cattle, non-dairy",2308000,
BLR,Belarus,2002,"Goats",66200,
BLR,Belarus,2002,"Horses",209400,
BLR,Belarus,2002,"Sheep and Goats",148800,
BLR,Belarus,2002,"Sheep",82600,
BLR,Belarus,2002,"Swine",3372000,
BLR,Belarus,2003,"Cattle",3989000,
BLR,Belarus,2003,"Cattle, dairy",1716000,
BLR,Belarus,2003,"Cattle, non-dairy",2273000,
BLR,Belarus,2003,"Goats",64400,
BLR,Belarus,2003,"Horses",201700,
BLR,Belarus,2003,"Sheep and Goats",137100,
BLR,Belarus,2003,"Sheep",72700,
BLR,Belarus,2003,"Swine",3329000,
BLR,Belarus,2004,"Cattle",3901000,
BLR,Belarus,2004,"Cattle, dairy",1658000,
BLR,Belarus,2004,"Cattle, non-dairy",2243000,
BLR,Belarus,2004,"Goats",63100,
BLR,Belarus,2004,"Horses",191800,
BLR,Belarus,2004,"Sheep and Goats",126100,
BLR,Belarus,2004,"Sheep",63000,
BLR,Belarus,2004,"Swine",3287000,
BLR,Belarus,2005,"Cattle",3937000,
BLR,Belarus,2005,"Cattle, dairy",1613000,
BLR,Belarus,2005,"Cattle, non-dairy",2324000,
BLR,Belarus,2005,"Goats",65800,
BLR,Belarus,2005,"Horses",180800,
BLR,Belarus,2005,"Sheep and Goats",124800,
BLR,Belarus,2005,"Sheep",59000,
BLR,Belarus,2005,"Swine",3407000,
BLR,Belarus,2006,"Cattle",3977000,
BLR,Belarus,2006,"Cattle, dairy",1565000,
BLR,Belarus,2006,"Cattle, non-dairy",2412000,
BLR,Belarus,2006,"Goats",67600,
BLR,Belarus,2006,"Horses",167600,
BLR,Belarus,2006,"Sheep and Goats",120700,
BLR,Belarus,2006,"Sheep",53100,
BLR,Belarus,2006,"Swine",3545000,
BLR,Belarus,2007,"Cattle",3954000,
BLR,Belarus,2007,"Cattle, dairy",1506000,
BLR,Belarus,2007,"Cattle, non-dairy",2448000,
BLR,Belarus,2007,"Goats",69600,
BLR,Belarus,2007,"Horses",156200,
BLR,Belarus,2007,"Sheep and Goats",121800,
BLR,Belarus,2007,"Sheep",52200,
BLR,Belarus,2007,"Swine",3642000,
BLR,Belarus,2008,"Cattle",3987000,
BLR,Belarus,2008,"Cattle, dairy",1459000,
BLR,Belarus,2008,"Cattle, non-dairy",2528000,
BLR,Belarus,2008,"Goats",71800,
BLR,Belarus,2008,"Horses",141700,
BLR,Belarus,2008,"Sheep and Goats",124300,
BLR,Belarus,2008,"Sheep",52500,
BLR,Belarus,2008,"Swine",3598000,
BLR,Belarus,2009,"Cattle",4049000,
BLR,Belarus,2009,"Cattle, dairy",1452000,
BLR,Belarus,2009,"Cattle, non-dairy",2597000,
BLR,Belarus,2009,"Goats",73200,
BLR,Belarus,2009,"Horses",137400,
BLR,Belarus,2009,"Sheep and Goats",125700,
BLR,Belarus,2009,"Sheep",52500,
BLR,Belarus,2009,"Swine",3704000,
BLR,Belarus,2010,"Cattle",4097000,
BLR,Belarus,2010,"Cattle, dairy",1445000,
BLR,Belarus,2010,"Cattle, non-dairy",2652000,
BLR,Belarus,2010,"Goats",75000,
BLR,Belarus,2010,"Horses",125600,
BLR,Belarus,2010,"Sheep and Goats",127400,
BLR,Belarus,2010,"Sheep",52400,
BLR,Belarus,2010,"Swine",3782000,
BLR,Belarus,2011,"Cattle",4145000,
BLR,Belarus,2011,"Cattle, dairy",1478000,
BLR,Belarus,2011,"Cattle, non-dairy",2667000,
BLR,Belarus,2011,"Goats",72300,
